timestamp,count,p1x,p2x,p2y,p3x,p3y,error
2024-04-24 07:21:07,0,3.8739032490977103,7.10017036587302,0.4419973132233421,11.222413584232578,1.5167565304678496,13.989234408849946
2024-04-24 07:21:08,1,4.381299784679303,7.2502726903997905,0.4419973132233421,11.222413584232578,1.547916429496377,13.98622210991692
2024-04-24 07:21:09,2,5.169150498028401,9.599298046955393,-1.3607011941933091,14.549876597919178,-4.080568254790855,13.914478628906288
2024-04-24 07:21:09,3,3.8531691862903865,7.893310607337548,-1.585704029776307,11.349543125933813,-5.536423416522316,14.054565923576632
2024-04-24 07:21:10,4,4.381299784679303,7.250229812000562,0.5904948152752183,10.625898296691968,1.547916429496377,13.956366036071985
2024-04-24 07:21:10,5,6.111316314502828,10.497856933314452,-2.1910649158294384,14.497132553910145,-7.187231848796563,14.120817437200738
2024-04-24 07:21:10,6,5.169150498028401,9.146794238546633,-1.2675599362951608,14.549876597919178,-4.080568254790855,14.219024136482084
2024-04-24 07:21:11,7,4.541934019640624,9.22752430835006,-1.0541967336005147,14.763781487975832,-5.839330518035446,13.979933963839315
2024-04-24 07:21:11,8,5.169150498028401,9.609738409543837,-2.239734259117033,14.549876597919178,-7.169849831472832,14.180598580840877
2024-04-24 07:21:11,9,4.273973690312056,7.2502726903997905,0.4419973132233421,11.21831782400262,1.931683049154846,13.838749782769618
2024-04-24 07:21:11,10,5.183765767479563,9.22752430835006,-2.187114577752409,12.427581925277577,-5.621383377104506,14.052689260124962
2024-04-24 07:21:11,11,3.8531691862903865,7.886183176729747,-1.5938702623471923,11.349543125933813,-6.321512483692228,13.901519109191849
2024-04-24 07:21:11,12,6.279263438335791,10.487416570726008,-1.3120318509057143,14.497132553910145,-4.0976991444920134,14.118576189338942
2024-04-24 07:21:11,13,5.174187286146635,10.534425754897846,2.193920877444713,14.676894765233776,7.103162850824219,13.817342375566401
2024-04-24 07:21:11,14,3.8749596429831823,7.284667749789592,0.4013554627587371,14.733045803229563,-1.1554335374865965,14.133925910601961
2024-04-24 07:21:11,15,4.357125530687361,7.12871744102151,0.5904948152752183,10.625898296691968,1.570155431094273,13.951596005344154
2024-04-24 07:21:11,16,4.541934019640624,9.636538519051868,-1.0541967336005147,14.931656666284592,-5.846993639467323,13.96312227208752
2024-04-24 07:21:11,17,3.8531691862903865,7.885787438542773,-1.545062179311702,11.349543125933813,-5.829188991051556,13.994462939218339
2024-04-24 07:21:11,18,5.1290900641567205,9.146794238546633,-1.2675599362951608,14.504390001679733,-4.104684007635229,14.208868265110349
2024-04-24 07:21:12,19,4.381299784679303,7.2502726903997905,0.4419973132233421,11.595721380509737,1.547916429496377,13.93595965407661
2024-04-24 07:21:12,20,6.111316314502828,10.497856933314452,-2.443249038949043,14.505856791081166,-7.18540816866032,14.130301514841024
2024-04-24 07:21:12,21,3.8749596429831823,7.224977794908797,0.3400088903543631,14.728012192759206,-1.1554335374865965,14.199898216060685
2024-04-24 07:21:12,22,4.541934019640624,9.14449211931666,-1.2672600265837526,14.479302805495735,-5.82707370961951,14.060265253238942
2024-04-24 07:21:12,23,4.381299784679303,7.250229812000562,0.12142153933759503,10.625898296691968,0.7349759399866805,14.118537021674246
2024-04-24 07:21:12,24,3.8733087183151844,7.928174251246523,-2.1867720640435993,11.74151469992788,-7.187231848796563,14.234955577062195
2024-04-24 07:21:12,25,4.369366590875476,7.894707474979438,0.4699631798717785,11.218333416132959,2.086429367975749,13.726599900961261
2024-04-24 07:21:12,26,3.8531691862903865,7.965183975358587,-1.803981173738208,12.510369938569367,-5.536423416522316,14.188453835495409
2024-04-24 07:21:12,27,5.169150498028401,9.638840638281842,-1.054496643311923,14.94002540415514,-4.115425805504105,14.182446859755217
2024-04-24 07:21:12,28,4.211728567088871,7.12871744102151,0.5904948152752183,10.625898296691968,1.6754022162055664,13.971504630300029
2024-04-24 07:21:12,29,5.169150498028401,9.599298046955393,-1.833536305289373,14.549876597919178,-4.080568254790855,14.191067553119197
2024-04-24 07:21:12,30,6.091176782478031,10.509405366056509,-1.5981631141330315,14.479954317935722,-6.321512483692228,14.115803159779666
2024-04-24 07:21:12,31,4.381299784679303,7.2502726903997905,0.4484321606771706,11.206338021507634,1.547916429496377,13.966617821135285
2024-04-24 07:21:12,32,5.190591189195605,9.599470418899415,-1.3607011941933091,14.552264929294326,-5.120565778184973,14.090284438388611
2024-04-24 07:21:12,33,3.8531691862903865,7.893310607337548,-1.5955209792828278,11.349543125933813,-5.536423416522316,14.020796822679898
2024-04-24 07:21:12,34,5.166458837786514,9.527552893659992,-2.0059477915435497,12.666728386641628,-6.494857163637125,13.828212540199512
2024-04-24 07:21:13,35,5.022897249111484,9.592490046167063,-1.0333821117340127,14.703798176465659,-6.280981082567067,14.10398404458119
2024-04-24 07:21:13,36,5.446007378131042,9.1051062563584,0.45989435218554675,14.622710166905621,2.382362687671983,14.018940289402959
2024-04-24 07:21:13,37,5.16788482535094,9.58571907745378,-1.3607011941933091,14.702619087978576,-5.635828046512635,14.025113611596051
2024-04-24 07:21:13,38,6.111316314502828,10.497856933314452,-2.1812479663229176,14.497132553910145,-7.187231848796563,14.113585717564812
2024-04-24 07:21:13,39,4.381299784679303,7.250229812000562,0.12925419781838077,11.35481674937287,0.4513647644577441,14.158510389683737
2024-04-24 07:21:13,40,3.8808545809753627,7.893310607337548,-1.595098315573227,11.349543125933813,-5.536423416522316,14.05954594208701
2024-04-24 07:21:13,41,4.408998748611396,9.077886016693856,-1.5383315354735085,13.590249118665929,-7.332438564045578,14.126433315646157
2024-04-24 07:21:13,42,3.6240329724728566,7.902751104391231,-1.803981173738208,11.537329548281262,-7.1719948740240405,13.872336592291797
2024-04-24 07:21:13,43,3.7976269692914237,7.930656597479267,-1.4736402760295573,14.479302805495735,-5.82707370961951,14.127724942030778
2024-04-24 07:21:13,44,3.8758723016323975,7.2502726903997905,0.4419973132233421,11.21831782400262,1.53575387511406,14.0147798318609
2024-04-24 07:21:13,45,5.174122590616198,10.50139211954918,2.193920877444713,14.601621418633485,7.103162850824219,13.805452366950611
2024-04-24 07:21:13,46,6.111316314502828,10.497856933314452,-2.4490377983627853,14.505856791081166,-7.18266024765456,14.128928532266933
2024-04-24 07:21:13,47,5.190268795374963,9.599298046955393,-1.3607011941933091,14.549989887485715,-4.080568254790855,13.912725740767389
2024-04-24 07:21:13,48,5.169150498028401,9.609738409543837,-2.239734259117033,14.535959515465127,-7.169849831472832,14.17396514227514
2024-04-24 07:21:13,49,5.446007378131042,10.248928553659301,0.45989435218554675,14.649645242736167,2.382362687671983,13.946142529832235
2024-04-24 07:21:13,50,6.111316314502828,10.899192551438448,-2.1409900858615463,14.647172847890614,-5.55165672250644,14.007863544504264
2024-04-24 07:21:13,51,4.583217798775407,7.250229812000562,0.7181455741085736,10.625898296691968,1.5560168425844987,13.924275787373745
