timestamp,count,p1x,p1y,p2x,p2y,p3x,p3y,error
2024-04-24 13:03:21,0,3.9717427981830857,0.4746147333161836,8.199788536710725,1.2384171001251039,13.50940629402699,1.7394785791670555,14.26186968473653
2024-04-24 13:03:22,1,3.9717427981830857,0.4746147333161836,8.199788536710725,1.2384171001251039,12.570336022934788,1.6508597820211732,14.313828472907312
2024-04-24 13:03:22,2,3.9717427981830857,0.4746147333161836,8.194625807000628,1.2139558843492084,11.953533155739908,1.5482072135549796,13.924822883408012
2024-04-24 13:03:22,3,3.934724646105219,0.7196818459098152,8.202151979559288,1.6072792735020376,13.98663499746317,5.46854814053286,13.802412454208797
2024-04-24 13:03:22,4,3.971684562450051,0.47510181687291586,7.972442450548607,0.982124125416894,11.842293643372692,1.1425273587691864,14.000152006816812
2024-04-24 13:03:22,5,3.9534538957254814,0.6084425152576152,7.977736790154768,1.2311288351606935,14.31403371954211,3.292203064736064,14.097442476539035
2024-04-24 13:03:22,6,3.909034833423669,0.848202022563251,7.939588873838903,2.3115972462408894,12.031134332491892,3.416006642493639,14.163336963949444
2024-04-24 13:03:23,7,3.971684562450051,0.47510181687291586,7.972442450548607,0.982124125416894,11.842432515783118,1.139141152703869,13.99711058661676
2024-04-24 13:03:23,8,3.9068782298223717,0.8580807056099156,7.8423103374398515,1.7513672214598572,13.387360534214743,2.519753924766191,14.31458751962991
2024-04-24 13:03:23,9,3.909034833423669,0.848202022563251,7.939588873838903,2.3115972462408894,11.614544021737425,4.422324375855092,14.178302343391941
2024-04-24 13:03:23,10,3.9244520797873523,0.7737414771438352,8.477178677912129,1.932006104197857,12.62382335923137,2.8116832591524012,14.318784616092282
2024-04-24 13:03:23,11,3.884974453663871,0.9523515602859618,7.852205432247533,1.9282804327538614,14.044754833930009,4.562367784442139,14.098492008781832
2024-04-24 13:03:23,12,3.8956037155302377,-0.9078940970988895,7.8746692723126515,-1.8318360958299165,14.52150302835188,-2.2969025177102607,14.088520298077578
2024-04-24 13:03:23,13,3.952167642191093,0.6167421892636309,7.583245862535856,1.5067491790152638,11.914336796498379,2.236350184109061,13.930738300866308
2024-04-24 13:03:23,14,3.934724646105219,0.7196818459098152,8.213006369649008,1.609536916800657,13.3018338898931,4.750643972701587,13.95459726359494
2024-04-24 13:03:23,15,3.874718961242728,0.9932537296109551,7.848578824963125,2.6060553282317827,11.443155581529322,4.852744783225977,14.185460023043175
2024-04-24 13:03:23,16,3.88297859194121,0.9604567947212709,8.092488393797362,2.133301107183898,12.966921804918307,5.6246552208897125,13.95825969591903
2024-04-24 13:03:23,17,3.8751528354674125,0.9915596309697527,7.261491701704135,2.1744713825611237,11.505374596238976,3.3058971566889803,14.000908686161544
2024-04-24 13:03:23,18,3.884974453663871,0.9523515602859618,7.857767567314321,1.8892460047003836,13.915453831798484,4.397484255054717,14.174430731747696
2024-04-24 13:03:23,19,3.934030891965117,0.7234645402949249,7.468725871484571,2.7300741035333242,11.792746568742034,8.177319834873979,14.080614529411903
2024-04-24 13:03:23,20,3.9540370533716467,0.6046411998566299,8.269709197412912,1.2681668318672294,14.607984810715351,3.32314809869151,14.091389174112479
2024-04-24 13:03:23,21,3.909034833423669,0.848202022563251,7.702861458886856,2.2256473334297238,10.912281971071522,4.3831150174877695,14.134435424607956
2024-04-24 13:03:23,22,3.8751528354674125,0.9915596309697527,7.263050124087998,2.17000058867432,11.508422735591648,3.2958237072772874,13.972632282481321
2024-04-24 13:03:23,23,3.974676532315195,0.44938453852224886,8.477901547202794,0.9904930055759935,12.719414815233746,1.1350914536355796,14.318139510338785
2024-04-24 13:03:23,24,3.884974453663871,0.9523515602859618,7.574617270234848,1.742797531963327,13.68257113720627,4.126014173061967,14.147375347431051
2024-04-24 13:03:23,25,3.9351532193522187,0.7173347476749393,8.302406229153478,1.5450777327648664,14.236292248328407,2.0169920658208955,14.227255627733955
2024-04-24 13:03:23,26,3.883025321973796,0.960267852690226,8.095678361987735,2.1337670354199827,12.970281652273632,5.624883961143984,13.95589596380513
2024-04-24 13:03:23,27,3.9717427981830857,0.4746147333161836,8.194324518693897,1.2192889649526486,12.567555151254412,1.6022356056526876,14.309913246740058
2024-04-24 13:03:23,28,3.932646889125083,0.7309503714034268,7.923626054716069,1.5007788180969208,13.776932869824993,5.254924368748242,13.81853850066051
2024-04-24 13:03:23,29,3.971684562450051,0.47510181687291586,8.188957564154183,1.1049054223415826,14.183875250865693,1.4867553871055463,14.233102261292112
2024-04-24 13:03:23,30,3.9258939108787967,0.7663921975886667,7.988614389282668,2.1650440077794393,11.724790573805132,4.241258148385866,14.180419206540751
2024-04-24 13:03:23,31,3.9085042303484023,0.8506436864802113,7.35106223840371,2.956440693373365,12.347610906388557,5.477297118499602,13.990234139833218
2024-04-24 13:03:23,32,3.8828381037011352,0.9610245888875951,7.352229176757244,1.9282053885828039,11.725672878201497,2.6429632367919798,14.020516397196126
