timestamp,count,p1x,p1y,p2x,p2y,p3x,p3y,error
2024-04-24 13:03:39,0,3.877504879795174,0.9823216923007508,9.175960987787786,2.2318233632854385,15.55568882873016,4.119979720556044,14.448376555207885
2024-04-24 13:03:39,1,3.934894166783089,-0.7187544060500924,7.64375992190786,-0.9395880804913079,14.335344082496167,0.8258989937092762,13.856884429213833
2024-04-24 13:03:39,2,3.89182037217707,-0.923977375647007,7.744867599741679,-1.848303643819753,12.708475740493862,-3.6731617098306897,14.266600797413416
2024-04-24 13:03:39,3,3.9972636150103766,0.14793103837321306,8.583103747103028,0.8537102332576536,14.795147113386012,3.963375712646334,14.1878275248197
2024-04-24 13:03:39,4,3.9993409743376365,-0.07260696236646155,8.70967185293718,-0.2719696333661197,15.36230767584485,-0.1797830738129142,14.18791760328652
2024-04-24 13:03:40,5,3.8876893623253426,-0.9412074277556307,8.559759417787603,-1.513165065713369,15.328682553604708,-3.0755932271601583,14.280846102530845
2024-04-24 13:03:40,6,3.9975630222810166,0.13960617067831801,7.957829481538743,0.2686083394807801,12.95722081443,1.993021003734411,14.065804274964254
2024-04-24 13:03:40,7,3.9993409743376365,-0.07260696236646155,8.71291633306873,-0.1683660248071825,13.997098449701355,0.021114889415092014,14.301807703980643
2024-04-24 13:03:40,8,3.984380396377491,-0.3531470755404145,7.4324340068350505,-1.5463612021215443,13.29759374026522,-1.6757530120365047,13.897086732492452
2024-04-24 13:03:40,9,3.89182037217707,-0.923977375647007,7.765144747786717,-1.759267905454219,14.053548395143519,-3.9080247805739896,14.201049696423693
2024-04-24 13:03:40,10,3.933400232798109,-0.7268855540068073,7.828094046784694,-1.4560714584043772,13.081897083580763,-0.8518642202990173,14.069052278724026
2024-04-24 13:03:40,11,3.9838670450115377,-0.35889186069210355,8.425085419808482,-1.9180433896113755,14.701021973984219,-4.893039676924099,14.264747757487534
2024-04-24 13:03:40,12,3.997265944143028,0.14786808916851768,7.6663192259786195,0.7331036967283384,13.81881596349907,3.901861668269534,13.854937899648776
2024-04-24 13:03:40,13,3.889043331001176,-0.935597119274787,7.512626150155698,-1.3627753083134415,13.27005384432077,-0.23309509186269617,13.988102621715084
2024-04-24 13:03:40,14,3.997592826968438,0.13875009827200846,7.9562434895124685,0.310322006861908,13.12585079486616,2.155872759039549,14.023386381218653
2024-04-24 13:03:40,15,3.8900228554008485,-0.9315160677406643,7.475152249263418,-1.35034757924685,13.298833105523645,-0.6369806824768337,14.083469872109493
2024-04-24 13:03:40,16,3.996596298125646,0.16497887685513674,7.661389064671267,-0.6028290476174147,13.504137235156005,-4.357862517223369,14.083246569013664
2024-04-24 13:03:40,17,3.9822941370765452,-0.37594335451737254,8.718268035353333,-0.24769385452600312,15.231328251243994,2.092026173936361,14.201551467177948
2024-04-24 13:03:40,18,3.899709854992808,-0.8900915946530279,6.9887136662445535,-1.6124941229228384,12.163295249497228,-2.7016965401363775,14.089902913789214
2024-04-24 13:03:40,19,3.9993409743376365,-0.07260696236646155,8.705544113719883,-0.35321207682731015,14.002309031024637,-0.3712128994412305,14.250309418720196
2024-04-24 13:03:40,20,3.8876893623253426,-0.9412074277556307,8.559759417787603,-1.513165065713369,15.407716918554023,-2.719814301328598,14.320321978043085
2024-04-24 13:03:40,21,3.933205716897935,-0.7279373520856041,7.869801990550695,-1.1791155498530452,13.067535534433052,-0.20388288898350726,14.107012567027349
2024-04-24 13:03:40,22,3.885135084949636,-0.951696050056626,8.44604329155135,-1.5225427582989348,15.213254998822087,-3.092366916368857,14.322613432277333
2024-04-24 13:03:40,23,3.892353758127485,-0.9217278457282505,7.563322874807617,-1.4948233401139026,14.396804041307215,-0.40039274181132645,13.877050239910119
2024-04-24 13:03:40,24,3.9879408020296516,-0.3103677810390445,8.938688024914883,-0.9026614761951767,14.22446193117348,-1.2441828235820864,14.221997264806966
2024-04-24 13:03:40,25,3.9951138009854277,0.19765049247539945,8.6133233386539,0.9673460479069981,14.786197838062648,4.154056356804133,14.200987481617204
2024-04-24 13:03:40,26,3.933400232798109,-0.7268855540068073,7.828094046784694,-1.4560714584043772,12.882981730853857,-0.8747402388794877,14.072572892947754
2024-04-24 13:03:40,27,3.9993409743376365,-0.07260696236646155,8.705356219914442,-0.35634579966506674,14.026052874299484,-0.37797096936333213,14.23507954294114
2024-04-24 13:03:40,28,3.9832043961205743,-0.3661730994020852,8.719585305353338,-0.2539564247833313,15.25498522213097,2.0231156512598463,14.213268959526197
2024-04-24 13:03:40,29,3.997265944143028,0.14786808916851768,7.68103868740608,0.6318836646375834,13.918430590551669,3.6300806951843576,13.870332386377784
2024-04-24 13:03:40,30,3.9993409743376365,-0.07260696236646155,8.712979052486592,-0.16522730948681058,14.006320328799028,0.0281114032158348,14.285623818416923
2024-04-24 13:03:41,31,3.9972636150103766,0.14793103837321306,8.578905048377974,0.880471661883327,14.895293272286963,3.771918927149894,14.234318612352268
2024-04-24 13:03:41,32,3.9349996605972297,-0.7181766294580241,7.765231742110153,-0.9720972808245896,14.46843752945528,0.7487383766129401,13.895529636211048
